,Report Date,Stock price,Y_boolean,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Current Ratio,Debt Ratio,Dividends / FCF,Dummy_Dividends,Gross Profit Margin,Interest Coverage,Inventory Turnover,Log Revenue,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,Return on Assets,Return on Equity,Return on Research Capital,Share Buyback / FCF,tweet_polarity,tweet_subjectivity,RSI_ratio,MACD,p_diff,s_diff
0,2020-03-02,368.9500122,1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.41643509276265783,0.0,0.2826005838730136,0.36982247825291653,0.3694012414482195,
1,2020-03-03,370.0,0,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.5690104226592838,0.1788229303150981,0.2826005838730136,0.34270331984077473,0.23458684421587883,0.680329443518375
2,2020-03-04,384.9299927,1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.41724778215916336,0.6731636685591285,0.2826005838730136,0.29026986535574567,0.16941817974753054,1.0
3,2020-03-05,386.6799927,1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.010259959590135564,0.12269926663792807,0.2826005838730136,0.2602266498881941,0.08019223907886482,0.0
4,2020-03-06,374.5599976,-1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.1180972884367385,0.2204001874038808,0.2826005838730136,0.2812992652586841,0.1677657716037386,0.5736643165279411
5,2020-03-07,366.8199972,-1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.34546359970601137,0.1848490318275553,0.2826005838730136,0.3077876798397769,0.0918536300133623,0.4266059385274302
6,2020-03-08,359.0799967,-1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.0,0.19013684619508964,0.2826005838730136,0.3342760944718155,0.03638841066724546,0.4699450171642569
7,2020-03-09,351.3399963,-1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.6759320989000964,0.5775086903610449,0.2826005838730136,0.3607645091038541,0.045026320791114516,0.8813454135103752
8,2020-03-10,367.5899963,1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.12753793362031896,0.3133957683650319,0.2826005838730136,0.36625019306885415,0.12948324292698793,0.23150339180783175
9,2020-03-11,345.7900085,-1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.5269510656061905,0.7663512480037642,0.2826005838730136,0.42931553248283627,0.0,0.9197886796948327
10,2020-03-12,320.0100098,-1,0.03907743332788037,0.9999999999999999,0.0,0.0668815313552551,1.0,0.0,0.0,0.0,0.002086142936936458,0.6400092259740631,0.3912955715947106,0.409680916019611,0.13538296222413226,0.7165323076389432,0.44109714820936663,0.5523603378246997,0.5690719648062268,0.23457692577741707,0.03907743332788037,0.5378935360767765,0.4612270614255143,0.2826005838730136,0.5339019612743928,0.1942430325506532,0.21723750573608766
